Ben 10: Protector of Earth,DS,2007,Action,0.68,0.82,0,0.19,1.7,N/A
Need for Speed: ProStreet,PS2,2007,Racing,0.69,0,0.04,1.68,2.41,E10+
Ace Combat 6: Fires of Liberation,X360,2007,Simulation,0.69,0.04,0.22,0.06,1.01,T
Drawn to Life,DS,2007,Action,0.71,0.01,0,0.06,0.78,E
Petz Wild Animals: Dolphinz,DS,2007,Simulation,0.71,0.48,0,0.13,1.32,E
Rayman Raving Rabbids 2,DS,2007,Misc,0.73,0.01,0,0.06,0.8,E10+
Need for Speed: ProStreet,PS3,2007,Racing,0.73,0.91,0.04,0.36,2.04,E10+
Spider-Man 3,PS2,2007,Platform,0.74,0.03,0.01,0.12,0.9,T
Blazing Angels: Squadrons of WWII,Wii,2007,Simulation,0.74,0.04,0,0.06,0.83,T
I Spy: Fun House,DS,2007,Puzzle,0.76,0,0,0.06,0.82,E
MLB 07: The Show,PS2,2007,Sports,0.77,0.03,0,0.13,0.93,E
Grand Theft Auto: Vice City Stories,PS2,2007,Action,0.78,0.03,0.03,0.13,0.97,M
Hello Kitty Party,DS,2007,Misc,0.78,0.51,0,0.12,1.41,E
NBA 2K8,X360,2007,Sports,0.79,0,0,0.07,0.85,E
Madden NFL 08,Wii,2007,Sports,0.8,0,0,0.07,0.87,E
Rayman Raving Rabbids 2,Wii,2007,Misc,0.82,0.82,0,0.2,1.83,E10+
AMF Bowling Pinbusters!,Wii,2007,Sports,0.84,0,0,0.07,0.91,N/A
Build-A-Bear Workshop,DS,2007,Simulation,0.85,0.01,0,0.07,0.93,E
Flash Focus: Vision Training in Minutes a Day,DS,2007,Misc,0.86,1.56,1.05,0.35,3.83,E
Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,2007,Shooter,0.87,0.05,0.02,0.08,1.02,T
Shrek / Shrek 2 2-in-1 Gameboy Advance Video,GBA,2007,Misc,0.87,0.32,0,0.02,1.21,N/A
Hannah Montana: Spotlight World Tour,Wii,2007,Action,0.87,0.38,0,0.13,1.39,N/A
Madden NFL 08,PS3,2007,Sports,0.89,0,0,0.08,0.97,E
Metroid Prime 3: Corruption,Wii,2007,Shooter,0.89,0.74,0.07,0.09,1.79,T
Star Wars Battlefront: Renegade Squadron,PSP,2007,Shooter,0.9,0.46,0,0.32,1.67,T
MySims,Wii,2007,Simulation,0.9,0.54,0.04,0.17,1.65,E
Professor Layton and the Diabolical Box,DS,2007,Puzzle,0.9,1.76,0.92,0.37,3.94,E10+
WWE SmackDown vs Raw 2008,PS2,2007,Fighting,0.92,0,0.01,1.41,2.34,T
Guitar Hero Encore: Rocks The 80s,PS2,2007,Misc,0.92,0.04,0,0.15,1.11,T
WWE SmackDown vs Raw 2008,X360,2007,Fighting,0.92,0.38,0,0.13,1.43,T
Tiger Woods PGA Tour 08,Wii,2007,Sports,0.93,0.01,0,0.08,1.02,E
Ratchet & Clank Future: Tools of Destruction,PS3,2007,Platform,0.93,1.1,0.08,0.45,2.56,N/A
Call of Duty 4: Modern Warfare,DS,2007,Shooter,0.95,0.01,0.01,0.08,1.05,T
Dora the Explorer: Dora Saves the Mermaids,DS,2007,Platform,0.97,0.01,0,0.07,1.05,E
Crackdown,X360,2007,Shooter,1,0.53,0.03,0.18,1.75,M
LEGO Star Wars: The Complete Saga,PS3,2007,Action,1.02,0.9,0,0.36,2.29,E10+
Need for Speed: ProStreet,X360,2007,Racing,1.04,0.79,0.01,0.21,2.05,E10+
Hannah Montana: Music Jam,DS,2007,Action,1.05,0.36,0,0.15,1.56,N/A
Mario Strikers Charged,Wii,2007,Sports,1.05,1.05,0.24,0.24,2.58,E10+
Big Brain Academy: Wii Degree,Wii,2007,Misc,1.05,1.91,0.41,0.42,3.79,E
High School Musical: Makin' the Cut!,DS,2007,Puzzle,1.06,0.9,0,0.23,2.2,N/A
Diddy Kong Racing DS,DS,2007,Racing,1.09,0.03,0,0.09,1.22,E
The Orange Box,X360,2007,Shooter,1.09,0.53,0.02,0.17,1.82,M
Transformers: Autobots / Decepticons,DS,2007,Action,1.12,0.02,0,0.09,1.24,N/A
Disney Princess: Magical Jewels,DS,2007,Adventure,1.12,0.19,0,0.11,1.43,E
Namco Museum DS,DS,2007,Misc,1.13,0.01,0.06,0.09,1.29,E
Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007,Fighting,1.15,0,0.76,1.09,3,T
Deal or No Deal,DS,2007,Misc,1.15,0.4,0,0.15,1.7,E
High School Musical: Sing It!,Wii,2007,Misc,1.15,0.45,0,0.16,1.76,N/A
Sonic and the Secret Rings,Wii,2007,Platform,1.21,1.19,0.04,0.29,2.73,E
Professor Layton and the Curious Village,DS,2007,Puzzle,1.21,2.43,1.03,0.52,5.19,E
Disney Princess: Enchanted Journey,Wii,2007,Adventure,1.22,0.03,0,0.09,1.35,E
2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,GBA,2007,Action,1.26,0.47,0,0.03,1.76,N/A
Gran Turismo 5 Prologue,PS3,2007,Racing,1.28,1.82,0.57,0.52,4.19,E
Imagine: Babyz,DS,2007,Simulation,1.3,1.26,0,0.31,2.87,E
Resident Evil 4,Wii,2007,Action,1.32,0.56,0.14,0.2,2.22,N/A
Imagine: Fashion Designer,DS,2007,Simulation,1.32,1.19,0,0.3,2.8,E
Dance Dance Revolution: Hottest Party,Wii,2007,Simulation,1.35,0.52,0,0.19,2.07,E10+
Crisis Core: Final Fantasy VII,PSP,2007,Role-Playing,1.35,0.59,0.8,0.43,3.18,T
Guitar Hero III: Legends of Rock,PS3,2007,Misc,1.4,0.53,0.02,0.3,2.24,T
Ratchet & Clank: Size Matters,PSP,2007,Platform,1.4,1.39,0.1,0.86,3.74,N/A
Cooking Mama: Cook Off,Wii,2007,Simulation,1.41,1.12,0.05,0.3,2.89,E
Game Party,Wii,2007,Misc,1.47,0.77,0,0.24,2.48,E
SpongeBob's Atlantis SquarePantis,DS,2007,Action,1.49,0,0,0.11,1.6,E
LEGO Star Wars: The Complete Saga,X360,2007,Action,1.53,0.81,0,0.24,2.57,E10+
MySims,DS,2007,Simulation,1.58,1.59,0.08,0.41,3.66,E
Cooking Mama 2: Dinner With Friends,DS,2007,Simulation,1.6,1.49,0.1,0.39,3.58,E
BioShock,X360,2007,Shooter,1.65,0.85,0.05,0.28,2.83,M
The Elder Scrolls IV: Oblivion,PS3,2007,Role-Playing,1.69,0.85,0.14,0.43,3.1,M
Mass Effect,X360,2007,Role-Playing,1.83,0.79,0.03,0.27,2.91,M
Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,DS,2007,Role-Playing,1.83,1.19,1.54,0.37,4.93,N/A
The Legend of Zelda: Phantom Hourglass,DS,2007,Action,1.85,1.8,0.95,0.48,5.08,E
Assassin's Creed,PS3,2007,Adventure,1.91,2,0.09,0.82,4.82,M
Super Paper Mario,Wii,2007,Platform,1.95,0.86,0.59,0.31,3.71,E
Guitar Hero II,X360,2007,Misc,2.01,0.02,0,0.17,2.2,T
Carnival Games,Wii,2007,Misc,2.12,1.47,0.05,0.42,4.05,E
Madden NFL 08,PS2,2007,Sports,2.14,0.08,0,0.35,2.57,E
Madden NFL 08,X360,2007,Sports,2.18,0.01,0,0.18,2.37,E
Uncharted: Drake's Fortune,PS3,2007,Action,2.31,1.72,0.12,0.77,4.92,T
God of War II,PS2,2007,Action,2.32,0.04,0.04,1.67,4.07,M
Forza Motorsport 2,X360,2007,Racing,2.35,1.27,0.03,0.41,4.05,E
World of Warcraft: The Burning Crusade,PC,2007,Role-Playing,2.57,1.52,0,0,4.09,T
Mario & Sonic at the Olympic Games,Wii,2007,Sports,2.57,3.86,0.66,0.91,7.99,N/A
LEGO Star Wars: The Complete Saga,DS,2007,Action,2.83,1.48,0,0.45,4.76,E
Guitar Hero III: Legends of Rock,Wii,2007,Misc,3.04,1.11,0,0.43,4.6,T
Link's Crossbow Training,Wii,2007,Shooter,3.05,1.17,0.29,0.46,4.98,T
Call of Duty 4: Modern Warfare,PS3,2007,Shooter,3.11,2.26,0.28,1.03,6.68,M
Guitar Hero III: Legends of Rock,X360,2007,Misc,3.19,0.91,0.01,0.42,4.53,T
Assassin's Creed,X360,2007,Adventure,3.28,1.64,0.07,0.56,5.54,M
Guitar Hero III: Legends of Rock,PS2,2007,Misc,3.49,0.01,0.01,1.48,4.98,T
LEGO Star Wars: The Complete Saga,Wii,2007,Action,3.57,1.55,0,0.51,5.64,E10+
Mario Party 8,Wii,2007,Misc,3.74,2.24,1.58,0.7,8.27,E
Mario Party DS,DS,2007,Misc,4.4,1.85,1.98,0.68,8.91,E
Call of Duty 4: Modern Warfare,X360,2007,Shooter,5.93,2.36,0.13,0.9,9.31,M
Super Mario Galaxy,Wii,2007,Platform,6.06,3.35,1.2,0.74,11.35,E
Halo 3,X360,2007,Shooter,7.97,2.81,0.13,1.21,12.12,M
Wii Fit,Wii,2007,Sports,8.92,8.03,3.6,2.15,22.7,E
12Riven: The Psi-Climinal of Integral,PS2,2008,Adventure,0,0,0.04,0,0.04,N/A
428: Fuusa Sareta Shibuya de,Wii,2008,Adventure,0,0,0.13,0,0.13,N/A
99 no Namida,DS,2008,Adventure,0,0,0.04,0,0.04,N/A
Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,DS,2008,Adventure,0,0,0.06,0,0.06,N/A
Akai Ito DS,DS,2008,Adventure,0,0,0.02,0,0.02,N/A
Akane Iro ni Somaru Saka Parallel,PS2,2008,Adventure,0,0,0.03,0,0.03,N/A
Aoishiro,PS2,2008,Adventure,0,0,0.02,0,0.02,N/A
Aquanaut's Holiday: Kakusareta Kiroku,PS3,2008,Adventure,0,0,0.04,0,0.04,N/A
Aria: The Origination ~Aoi Wakusei no El Cielo~,PS2,2008,Adventure,0,0,0.02,0,0.02,N/A
Bakumatsu Koihana: Shinsengumi DS,DS,2008,Adventure,0,0,0.01,0,0.01,N/A
BeatMania IIDX 14 Gold,PS2,2008,Simulation,0,0,0.03,0,0.03,N/A
BeatMania IIDX 15: DJ Troopers,PS2,2008,Simulation,0,0,0.03,0,0.03,N/A
Blazer Drive,DS,2008,Role-Playing,0,0,0.01,0,0.01,N/A
Bleach: Heat the Soul 5,PSP,2008,Fighting,0,0,0.08,0,0.08,N/A
Bleach: Soul Carnival,PSP,2008,Fighting,0,0,0.05,0,0.05,N/A
Bleach: Versus Crusade,Wii,2008,Fighting,0,0,0.06,0,0.06,N/A
Bomberman,Wii,2008,Puzzle,0,0,0.01,0,0.01,N/A
Captain Rainbow,Wii,2008,Adventure,0,0,0.01,0,0.01,N/A
Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,DS,2008,Role-Playing,0,0,0.05,0,0.05,N/A
Chokkan! Asonde Relaxuma,DS,2008,Action,0,0,0.01,0,0.01,N/A
Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,DS,2008,Action,0,0,0.06,0,0.06,N/A
Chou!! Super Nep League DS,DS,2008,Sports,0,0,0.02,0,0.02,N/A
Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,DS,2008,Role-Playing,0,0,0.06,0,0.06,N/A
Clannad,PSP,2008,Adventure,0,0,0.04,0,0.04,N/A
Clannad,X360,2008,Adventure,0,0,0.03,0,0.03,N/A
Code Geass: Hangyaku no Lelouch - Lost Colors,PSP,2008,Adventure,0,0,0.07,0,0.07,N/A
Code Geass: Hangyaku no Lelouch - Lost Colors,PS2,2008,Adventure,0,0,0.06,0,0.06,N/A
Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,DS,2008,Misc,0,0,0.04,0,0.04,N/A
Coded Soul: Uke Keigareshi Idea,PSP,2008,Role-Playing,0,0,0.02,0,0.02,N/A
Cosmetic Paradise: Make no Kiseki,DS,2008,Misc,0,0,0.01,0,0.01,N/A
Culdcept DS,DS,2008,Strategy,0,0,0.1,0,0.1,N/A
Custom Beat Battle: Draglade 2,DS,2008,Fighting,0,0,0.03,0,0.03,N/A
D.C. II P.S.: Da Capo II Plus Situation,PS2,2008,Adventure,0,0,0.06,0,0.06,N/A
D.Gray-man: Sousha no Shikaku,PS2,2008,Adventure,0,0,0.02,0,0.02,N/A
Daikaijuu Battle: Ultra Coliseum,Wii,2008,Fighting,0,0,0.02,0,0.02,N/A
Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,PS2,2008,Misc,0,0,0.01,0,0.01,N/A
Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,PS2,2008,Misc,0,0,0.06,0,0.06,N/A
Derby Stallion DS,DS,2008,Sports,0,0,0.32,0,0.32,N/A
Digimon World Championship,DS,2008,Role-Playing,0,0,0.07,0,0.07,E
DokiDoki Majo Shinpan! 2,DS,2008,Adventure,0,0,0.03,0,0.03,N/A
Doraemon: Nobita to Midori no Kyojinden DS,DS,2008,Platform,0,0,0.09,0,0.09,N/A
Dr. Slump & Arale-Chan,DS,2008,Adventure,0,0,0.01,0,0.01,N/A
Dramatic Dungeon: Sakura Wars - Kimi Arugatame,DS,2008,Role-Playing,0,0,0.05,0,0.05,N/A
DS Bimoji Training,DS,2008,Misc,0,0,0.56,0,0.56,N/A
DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,DS,2008,Adventure,0,0,0.07,0,0.07,N/A
DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,DS,2008,Adventure,0,0,0.12,0,0.12,N/A
Duel Love: Koisuru Otome wa Shouri no Megami,DS,2008,Adventure,0,0,0.01,0,0.01,N/A
Dynasty Warriors 6 (JP sales),PS2,2008,Action,0,0,0.25,0,0.25,N/A
Dynasty Warriors: Gundam,PS2,2008,Action,0,0,0.28,0,0.28,N/A
Emblem of Gundam,DS,2008,Strategy,0,0,0.06,0,0.06,N/A
Eternal Poison (JP sales),PS2,2008,Role-Playing,0,0,0.13,0,0.13,N/A
Family Jockey,Wii,2008,Sports,0,0,0.01,0,0.01,N/A
Fate/Tiger Colosseum Upper,PSP,2008,Fighting,0,0,0.06,0,0.06,N/A
Fate/Unlimited Codes,PS2,2008,Fighting,0,0,0.14,0,0.14,N/A
Final Approach 2: 1st Priority,PS2,2008,Adventure,0,0,0.02,0,0.02,N/A
Fossil Fighters (JP sales),DS,2008,Role-Playing,0,0,0.3,0,0.3,N/A
Front Mission 2089: Border of Madness,DS,2008,Strategy,0,0,0.05,0,0.05,N/A
Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,DS,2008,Misc,0,0,0.05,0,0.05,N/A
G1 Jockey 4 2008,PS3,2008,Sports,0,0,0,0,0.01,N/A
Galileo,DS,2008,Adventure,0,0,0.03,0,0.03,N/A
Gegege no Kitarou: Youkai Daigekisen,DS,2008,Action,0,0,0.06,0,0.06,N/A
Gundam Battle Universe,PSP,2008,Fighting,0,0,0.26,0,0.26,N/A
H2O+: Footprints in the Sand,PS2,2008,Adventure,0,0,0.01,0,0.01,N/A
Hakuouki,PS2,2008,Adventure,0,0,0.03,0,0.03,N/A
Hanayori Danshi: Koi Seyo Onago,DS,2008,Adventure,0,0,0.04,0,0.04,N/A
Happy Dance Collection,Wii,2008,Misc,0,0,0.01,0,0.01,N/A
Harukanaru Toki no Naka de 4,PS2,2008,Adventure,0,0,0.07,0,0.07,N/A
Harukanaru Toki no Naka de: Yumenoukihashi,DS,2008,Adventure,0,0,0.05,0,0.05,N/A
Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,DS,2008,Simulation,0,0,0.04,0,0.04,N/A
Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen,DS,2008,Simulation,0,0,0.03,0,0.03,N/A
Heart no Kuni no Alice,PS2,2008,Adventure,0,0,0.01,0,0.01,N/A
Help Wanted: 50 Wacky Jobs (jp sales),Wii,2008,Simulation,0,0,0.01,0,0.01,N/A
Higurashi Daybreak Portable,PSP,2008,Adventure,0,0,0.06,0,0.06,N/A
Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,DS,2008,Adventure,0,0,0.07,0,0.07,N/A
Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou,DS,2008,Adventure,0,0,0.1,0,0.1,N/A
Hiiro no Kakera 3: Aoikuro no Kusabi,PS2,2008,Adventure,0,0,0.03,0,0.03,N/A
Hiiro no Kakera DS,DS,2008,Adventure,0,0,0.05,0,0.05,N/A
Hiiro no Kakera Portable,PSP,2008,Adventure,0,0,0.02,0,0.02,N/A
Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,DS,2008,Misc,0,0,0.03,0,0.03,N/A
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,PS2,2008,Misc,0,0,0.04,0,0.04,N/A
Hokuto no Ken: Hokuto Shinken Denshousha no Michi,DS,2008,Action,0,0,0.03,0,0.03,N/A
Hoshizora no Comic Garden,DS,2008,Adventure,0,0,0.01,0,0.01,N/A
Houkago Shounen,DS,2008,Misc,0,0,0.05,0,0.05,N/A
Ikki Tousen: Eloquent Fist,PSP,2008,Fighting,0,0,0.02,0,0.02,N/A
Initial D: Extreme Stage,PS3,2008,Racing,0,0,0.08,0,0.08,N/A
J-League Winning Eleven 2008: Club Championship,PS2,2008,Sports,0,0,0.22,0,0.22,N/A
Jam With the Band,DS,2008,Misc,0,0,0.51,0,0.51,N/A
Jikkyou Powerful Pro Yakyuu 15,PS2,2008,Sports,0,0,0.24,0,0.24,N/A
Jikkyou Powerful Pro Yakyuu 15,Wii,2008,Sports,0,0,0.08,0,0.08,N/A
Jikkyou Powerful Pro Yakyuu Portable 3,PSP,2008,Sports,0,0,0.31,0,0.31,N/A
Juggler DS,DS,2008,Misc,0,0,0.01,0,0.01,N/A
Junjou Romanchika: Koi no Doki Doki Daisakusen,PS2,2008,Adventure,0,0,0.01,0,0.01,N/A
Kanokon: Esuii,PS2,2008,Adventure,0,0,0.01,0,0.01,N/A
Kanuchi: Shiroki Tsubasa no Shou,PS2,2008,Adventure,0,0,0.04,0,0.04,N/A
Karaoke Joysound Wii,Wii,2008,Misc,0,0,0.25,0,0.25,E10+
Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,PS2,2008,Adventure,0,0,0.01,0,0.01,N/A
Katekyoo Hitman Reborn! Battle Arena,PSP,2008,Fighting,0,0,0.04,0,0.04,N/A
Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,Wii,2008,Fighting,0,0,0.02,0,0.02,N/A
Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,DS,2008,Misc,0,0,0.05,0,0.05,N/A
Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,DS,2008,Role-Playing,0,0,0.07,0,0.07,N/A
Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,DS,2008,Fighting,0,0,0.08,0,0.08,N/A
Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival,DS,2008,Action,0,0,0.02,0,0.02,N/A
Katekyoo Hitman Reborn! Kindan no Yami no Delta,PS2,2008,Action,0,0,0.02,0,0.02,N/A
Katekyoo Hitman Reborn! Kindan no Yami no Delta,Wii,2008,Action,0,0,0.01,0,0.01,N/A
Kekkaishi: Kokubourou Shuurai,DS,2008,Action,0,0,0.03,0,0.03,N/A
Ketsui Death Label,DS,2008,Shooter,0,0,0.02,0,0.02,N/A
Kidou Senshi Gundam 00,DS,2008,Action,0,0,0.08,0,0.08,N/A
Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,PSP,2008,Strategy,0,0,0.16,0,0.16,N/A
Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,DS,2008,Misc,0,0,0.01,0,0.01,N/A
Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PS2,2008,Adventure,0,0,0.02,0,0.02,N/A
Kimi no Yuusha,DS,2008,Role-Playing,0,0,0.01,0,0.01,N/A
KimiKiss (ebKore+),PS2,2008,Adventure,0,0,0.06,0,0.06,N/A
Kinnikuman Muscle Grand Prix Max 2: Tokumori,PS2,2008,Fighting,0,0,0.07,0,0.07,N/A
Kirarin * Revolution: Minna de Odorou Furi Furi Debut!,DS,2008,Simulation,0,0,0.06,0,0.06,N/A
Knights in the Nightmare: DHE Series Special Pack,DS,2008,Role-Playing,0,0,0.01,0,0.01,N/A
Koihime Musou,PS2,2008,Adventure,0,0,0.05,0,0.05,N/A
Koisuru Otome to Shugo no Tate: The Shield of AIGIS,PS2,2008,Adventure,0,0,0.02,0,0.02,N/A
Kuukan * Zukei: Hirameki Training - KuuTore,DS,2008,Misc,0,0,0.06,0,0.06,N/A
L: the proLogue to DEATH NOTE - Rasen no Wana,DS,2008,Adventure,0,0,0.09,0,0.09,N/A
Last Escort 2: Shinya no Amai Toge,PS2,2008,Adventure,0,0,0.03,0,0.03,N/A
Lucky * Star: Ryouou Gakuen Outousai,PS2,2008,Adventure,0,0,0.1,0,0.1,N/A
Lux-Pain (JP sales),DS,2008,Adventure,0,0,0.03,0,0.03,N/A
Macross Ace Frontier,PSP,2008,Simulation,0,0,0.16,0,0.16,N/A
Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,DS,2008,Misc,0,0,0.02,0,0.02,N/A
Major Dream: Major DS Dream Baseball,DS,2008,Sports,0,0,0.02,0,0.02,N/A
Major Dream: Major Wii Nagero! Gyroball!!,Wii,2008,Sports,0,0,0.01,0,0.01,N/A
Mame Goma 2: Uchi no Ko ga Ichiban!,DS,2008,Simulation,0,0,0.06,0,0.06,N/A
Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,DS,2008,Misc,0,0,0.65,0,0.65,N/A
Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,DS,2008,Adventure,0,0,0.02,0,0.02,N/A
Memories Off,PSP,2008,Adventure,0,0,0.01,0,0.01,N/A
Memories Off 6: T-Wave,PS2,2008,Adventure,0,0,0.04,0,0.04,N/A
Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Wii,2008,Sports,0,0,0.02,0,0.02,N/A
Minna de Dokusho: Keatai Shousetsu Desu,PSP,2008,Misc,0,0,0.02,0,0.02,N/A
Minna no Joushiki Ryoku TV,Wii,2008,Misc,0,0,0.08,0,0.08,N/A
Mobile Suit Gundam 00: Gundam Meisters,PS2,2008,Action,0,0,0.06,0,0.06,N/A
Mobile Suit Gundam: Gundam vs. Gundam,PSP,2008,Fighting,0,0,0.42,0,0.42,N/A
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,PSP,2008,Adventure,0,0,0.02,0,0.02,N/A
Moe Star: Moeru Toudai Eigojuku,DS,2008,Misc,0,0,0.02,0,0.02,N/A
Momotarou Dentetsu 20-Shuunen,DS,2008,Misc,0,0,0.32,0,0.32,N/A
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,DS,2008,Misc,0,0,0.02,0,0.02,N/A
Motto TOEIC Test DS Training,DS,2008,Misc,0,0,0.04,0,0.04,N/A
Mushishi: Amefuru Sato,DS,2008,Simulation,0,0,0.02,0,0.02,N/A
My Pet Shop (JP sales),DS,2008,Simulation,0,0,0.03,0,0.03,N/A
Nakayoshi All-Stars: Mezase Gakuen Idol,DS,2008,Misc,0,0,0.01,0,0.01,N/A
Nanashi no Game,DS,2008,Adventure,0,0,0.08,0,0.08,N/A
Naraku no Shiro,PS2,2008,Adventure,0,0,0.01,0,0.01,N/A
Naruto Shippuden: Dairansen! Kage Bunshin Emaki,DS,2008,Action,0,0,0.04,0,0.04,N/A
Naruto Shippuden: Gekito Ninja Taisen! EX 3,Wii,2008,Fighting,0,0,0.07,0,0.07,N/A
National Geographic Panda (JP sales),DS,2008,Simulation,0,0,0.01,0,0.01,N/A
Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,PS2,2008,Misc,0,0,0.01,0,0.01,N/A
Neo Angelique Special,PSP,2008,Adventure,0,0,0.01,0,0.01,N/A
Night Wizard the Video Game: Denial of the World,PS2,2008,Adventure,0,0,0.02,0,0.02,N/A
NiGHTS into dreams...,PS2,2008,Platform,0,0,0.01,0,0.01,N/A
Nippon no Asoko de,PSP,2008,Misc,0,0,0.03,0,0.03,N/A
Nobunaga no Yabou DS 2,DS,2008,Strategy,0,0,0.03,0,0.03,N/A
Nobunaga no Yabou: Kakushin with Power-Up Kit,PS2,2008,Strategy,0,0,0.03,0,0.03,N/A
Ookami to Koushinryou: Boku to Horo no Ichinen,DS,2008,Adventure,0,0,0.04,0,0.04,N/A
Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,DS,2008,Misc,0,0,0.02,0,0.02,N/A
Otomedius Gorgeous,X360,2008,Shooter,0,0,0.03,0,0.03,N/A
Otometeki Koi Kakumei * Love Revo!! DS,DS,2008,Adventure,0,0,0.02,0,0.02,N/A
Oyaku de Asoberu DS Ehon: Ukkari Penelope,DS,2008,Simulation,0,0,0.02,0,0.02,N/A
Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,PS2,2008,Misc,0,0,0.03,0,0.03,N/A
Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,PS2,2008,Misc,0,0,0.05,0,0.05,N/A
PC Engine Best Collection: Tengai Makyou Collection,PSP,2008,Role-Playing,0,0,0.02,0,0.02,N/A
PC Engine Best Collention: Ginga Ojousama Densetsu Collection,PSP,2008,Adventure,0,0,0.01,0,0.01,N/A
Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,DS,2008,Adventure,0,0,0.29,0,0.29,N/A
Phoenix Wright: Revived Turnabout,DS,2008,Misc,0,0,0.04,0,0.04,N/A
Pia Carrot e Youkoso!! 2.5,DC,2008,Adventure,0,0,0.04,0,0.04,N/A
Pop Cutie! Street Fashion Simulation (JP sales),DS,2008,Simulation,0,0,0.03,0,0.03,N/A
Power Pro Kun Pocket 11,DS,2008,Sports,0,0,0.29,0,0.29,N/A
Prism Ark: Awake,PS2,2008,Adventure,0,0,0.02,0,0.02,N/A
Pro Yaky? Spirits 5,PS2,2008,Sports,0,0,0.18,0,0.18,N/A
Pro Yaky? Spirits 5,PS3,2008,Sports,0,0,0.11,0,0.11,N/A
Pro Yakyuu Family Stadium,Wii,2008,Sports,0,0,0.03,0,0.03,N/A
Pro Yakyuu Spirits 5 Kanzenban,PS2,2008,Sports,0,0,0.05,0,0.05,N/A
Pro Yakyuu Spirits 5 Kanzenban,PS3,2008,Sports,0,0,0.03,0,0.03,N/A
Pro Yakyuu Team o Tsukurou!,DS,2008,Sports,0,0,0.19,0,0.19,N/A
Quiz Magic Academy DS,DS,2008,Misc,0,0,0.32,0,0.32,N/A
Real Rode,PS2,2008,Adventure,0,0,0.01,0,0.01,N/A
Rosario to Vampire: Tanabata no Miss Youkai Gakuen,DS,2008,Adventure,0,0,0.01,0,0.01,N/A
Ryu Ga Gotoku Kenzan!,PS3,2008,Adventure,0,0,0.36,0,0.36,N/A
Saihai no Yukue,DS,2008,Strategy,0,0,0.03,0,0.03,N/A
Saka-Tsuku DS: Touch and Direct,DS,2008,Sports,0,0,0.23,0,0.23,N/A
Samurai Dou Portable,PSP,2008,Action,0,0,0.05,0,0.05,N/A
Samurai Shodown Anthology (JP sales),PS2,2008,Fighting,0,0,0.01,0,0.01,N/A
San Goku Shi Taisen Ten,DS,2008,Strategy,0,0,0.07,0,0.07,N/A
